time_elapsed_sec,total_timesteps,episodes,fps,ent_coef,learning_rate,ep_len_mean,ep_rew_mean,bankrupt_rate,avg_spread_ticks_mean,back_over_mean,lay_over_mean,over_diff_mean,tto_seconds_mean,liq_back_mean,liq_lay_mean,orders_submitted_mean,fills_mean,action_size_mean,action_clipped_rate,pnl_step_mean,pnl_step_std,pnl_sharpe_step,exposure_total_mean,green_ratio_at_off_mean,green_at_off_rate,tto_at_off_mean,pnl_mtm_at_off_mean,exposure_at_off_mean
11084.057017326355,293000,100,26.434364199136546,nan,nan,120.0,5.604287561055799e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11121.816756725311,294000,100,26.43453011597404,nan,nan,120.0,5.7133338718156066e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11159.036493301392,295000,100,26.435974125282613,nan,nan,120.0,6.407316974494037e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11196.311234474182,296000,100,26.43727865375843,nan,nan,120.0,-2.2556100607040717e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11233.847970724106,297000,100,26.43795792625954,nan,nan,120.0,2.043870260077796e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11271.294708013535,298000,100,26.43884378146296,nan,nan,120.0,1.2927591601563648e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11308.7084877491,299000,100,26.43980082463982,nan,nan,120.0,1.1949848226375793e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11346.00718665123,300000,100,26.441019740667457,nan,nan,120.0,5.374664094741632e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11383.431921958923,301000,100,26.44193790269554,nan,nan,120.0,6.7009757435752e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11421.285656929016,302000,100,26.44185681642451,nan,nan,120.0,-1.5656117832865136e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11461.826373815536,303000,100,26.43557755264915,nan,nan,120.0,-1.1378361079383836e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11503.07731962204,304000,100,26.42771073801568,nan,nan,120.0,5.9003044783931816e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11540.901054143906,305000,100,26.427745855293153,nan,nan,120.0,5.1697402073269674e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11578.497789859772,306000,100,26.42829886515926,nan,nan,120.0,5.08140832669568e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11616.028528213501,307000,100,26.42899845281418,nan,nan,120.0,6.179080445114948e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11653.688272237778,308000,100,26.42940095915719,nan,nan,120.0,6.709331159001409e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11691.465004444122,309000,100,26.42953640818699,nan,nan,120.0,6.580919904934034e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11729.204782247543,310000,100,26.429754254882912,nan,nan,120.0,6.810334507719063e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11766.730472564697,311000,100,26.430451579147448,nan,nan,120.0,7.995579336039782e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11804.544210672379,312000,100,26.430499512037382,nan,nan,120.0,0.00010285812912940173,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11842.074944496155,313000,100,26.431178781339593,nan,nan,120.0,4.3894514366797924e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11879.38668847084,314000,100,26.432341015108353,nan,nan,120.0,0.00012269968258948438,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11917.170423746109,315000,100,26.432449046153792,nan,nan,120.0,0.00012306198287941327,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11954.903156995773,316000,100,26.43266916094448,nan,nan,120.0,5.290464687444541e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
11992.312892913818,317000,100,26.433599826044674,nan,nan,120.0,5.974370223665204e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12030.044632434845,318000,100,26.433817140014863,nan,nan,120.0,5.927891148491682e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12067.69236779213,319000,100,26.434217104455684,nan,nan,120.0,3.671956153414868e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12105.362106084824,320000,100,26.43456653305318,nan,nan,120.0,4.964867515408144e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12142.718844175339,321000,100,26.435595200656266,nan,nan,120.0,1.8186800252451008e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12180.504577159882,322000,100,26.435686466042977,nan,nan,120.0,3.786132090759509e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12217.890328645706,323000,100,26.436642604550453,nan,nan,120.0,-5.946521557724793e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12255.385055541992,324000,100,26.437357825283865,nan,nan,120.0,-2.9322155778608307e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12292.82310628891,325000,100,26.438190575908685,nan,nan,120.0,0.00020786249736371332,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12330.438840866089,326000,100,26.438637278630853,nan,nan,120.0,0.00019731617678953484,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12367.92957830429,327000,100,26.439348472166305,nan,nan,120.0,0.00019475258087709336,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12405.458318471909,328000,100,26.439974370926965,nan,nan,120.0,0.00018134763086465,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12442.971055030823,329000,100,26.44063050094309,nan,nan,120.0,0.00020694055568611701,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12480.3947930336,330000,100,26.441471241294536,nan,nan,120.0,0.0002027146726086926,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12517.732532978058,331000,100,26.442488615887747,nan,nan,120.0,6.806300305584045e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12555.130267858505,332000,100,26.44337357852268,nan,nan,120.0,-1.4235275844498575e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12592.469011545181,333000,100,26.444377166598137,nan,nan,120.0,3.4820437903135826e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12630.059742927551,334000,100,26.444847197736323,nan,nan,120.0,3.170019558837111e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12667.43748140335,335000,100,26.445759096249933,nan,nan,120.0,3.31645481244891e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12705.394609451294,336000,100,26.445459612097068,nan,nan,120.0,3.581347711900662e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12743.283344507217,337000,100,26.445303842769714,nan,nan,120.0,-0.00019482144920317522,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12780.976080656052,338000,100,26.445554538793125,nan,nan,120.0,-0.00018115211792888887,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12818.474817037582,339000,100,26.446204001541634,nan,nan,120.0,-0.00017943567786261384,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12856.274557113647,340000,100,26.446230475987374,nan,nan,120.0,-0.0005009245871954704,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12893.608291387558,341000,100,26.447212626102118,nan,nan,120.0,-0.0004734206959668086,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12930.98003077507,342000,100,26.448111371764362,nan,nan,120.0,-0.00046780400291567047,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
12968.36277127266,343000,100,26.448982500690754,nan,nan,120.0,-0.0002632944345847932,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13005.53450846672,344000,100,26.45027774722007,nan,nan,120.0,-0.00027337310822474594,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13043.043247938156,345000,100,26.450882163143756,nan,nan,120.0,-0.00027664095612351503,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13080.587983608246,346000,100,26.451410321430888,nan,nan,120.0,-0.00027512336515798095,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13118.232722043991,347000,100,26.45173380838855,nan,nan,120.0,-0.00027593810061461,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13155.910458564758,348000,100,26.451989096159064,nan,nan,120.0,-0.00025456509253473313,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13193.781193494797,349000,100,26.451855982883412,nan,nan,120.0,-0.0002573732659382699,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13231.575974702835,350000,100,26.451875473424895,nan,nan,120.0,-0.00025798313399349126,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13269.31966495514,351000,100,26.451996700856228,nan,nan,120.0,-0.0002598265159973323,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13306.991401195526,352000,100,26.452260273375966,nan,nan,120.0,7.300333093908762e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13344.744134187698,353000,100,26.45236180255076,nan,nan,120.0,-6.429051960182619e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13382.362871170044,354000,100,26.45272762425468,nan,nan,120.0,-6.586846660923129e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13419.977615594864,355000,100,26.45309926504404,nan,nan,120.0,-6.809081970352792e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13457.754344701767,356000,100,26.45315042031176,nan,nan,120.0,-5.526878012837244e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13495.222082614899,357000,100,26.453806970683505,nan,nan,120.0,-2.19374262665184e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13533.153815746307,358000,100,26.453552872757143,nan,nan,120.0,-5.095292592137923e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13570.414553642273,359000,100,26.45460819055414,nan,nan,120.0,-5.428138163701135e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13607.929292201996,360000,100,26.455163917282952,nan,nan,120.0,-7.905172763095436e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13645.900025129318,361000,100,26.4548325383601,nan,nan,120.0,-8.240182509645421e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13683.746094703674,362000,100,26.45474400757209,nan,nan,120.0,9.065570880792961e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13721.277830839157,363000,100,26.455262000754917,nan,nan,120.0,1.0810718615417159e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13759.169565677643,364000,100,26.455084971697776,nan,nan,120.0,1.006516336509833e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13796.661301374435,365000,100,26.45567590788348,nan,nan,120.0,9.439429690431211e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13834.385038137436,366000,100,26.45581997255699,nan,nan,120.0,0.00010633539781764512,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13872.573772907257,367000,100,26.455076470145762,nan,nan,120.0,6.328193992693798e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13909.920507907867,368000,100,26.455938392371827,nan,nan,120.0,6.438672492357966e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13947.607248067856,369000,100,26.456150753106208,nan,nan,120.0,3.39532028788625e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
13985.213984012604,370000,100,26.456513316347593,nan,nan,120.0,5.8862881807542065e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14022.854720592499,371000,100,26.456809786040797,nan,nan,120.0,5.9978566820788616e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14060.396457910538,372000,100,26.45729095289547,nan,nan,120.0,6.058568334360359e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14097.963192939758,373000,100,26.457722643707704,nan,nan,120.0,6.517435642813041e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14135.443930149078,374000,100,26.458313007227616,nan,nan,120.0,-2.241558045916747e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14172.81966972351,375000,100,26.459096265867867,nan,nan,120.0,-2.437283342551666e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14210.272406339645,376000,100,26.4597320338669,nan,nan,120.0,-2.2760789492011214e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14248.152143478394,377000,100,26.45957147310214,nan,nan,120.0,-2.1581310884215556e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14285.797878026962,378000,100,26.459845171224437,nan,nan,120.0,-3.3531720959985025e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14323.371614456177,379000,100,26.460250435552894,nan,nan,120.0,6.933701464646447e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14360.753759145737,380000,100,26.46100659987952,nan,nan,120.0,7.459705942807204e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14398.52549123764,381000,100,26.461042849968294,nan,nan,120.0,1.4972265917663208e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14435.947232723236,382000,100,26.461720442846097,nan,nan,120.0,1.8699340800480967e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14473.540964365005,383000,100,26.4620800772234,nan,nan,120.0,1.95118654179538e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14510.851704359055,384000,100,26.462953920523255,nan,nan,120.0,1.5502630333301683e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14548.889441728592,385000,100,26.462500903729264,nan,nan,120.0,1.1345400998905575e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14586.376177072525,386000,100,26.463049856531942,nan,nan,120.0,7.332682926275425e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14623.954914808273,387000,100,26.463429506892304,nan,nan,120.0,7.253156058411036e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14661.678946495056,388000,100,26.46354496070542,nan,nan,120.0,5.229108436921592e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14700.587671995163,389000,100,26.461527163369855,nan,nan,120.0,1.2898265023224553e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14738.470448970795,390000,100,26.461361872678868,nan,nan,120.0,1.2707680923469411e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14776.09363746643,391000,100,26.461662303531696,nan,nan,120.0,1.5109186812032327e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14814.698372125626,392000,100,26.460207974099678,nan,nan,120.0,3.403012125153815e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14852.345103740692,393000,100,26.460467842281655,nan,nan,120.0,-3.4346865074263987e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14890.1118414402,394000,100,26.46051313754884,nan,nan,120.0,-3.6074567221300315e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14927.804579496384,395000,100,26.46068937307364,nan,nan,120.0,-2.5688000880075278e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
14965.969314098358,396000,100,26.460030198442077,nan,nan,120.0,-4.884139264853538e-06,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15003.66904592514,397000,100,26.46019442209848,nan,nan,120.0,-3.9670240436628924e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15041.232784032822,398000,100,26.460597061066768,nan,nan,120.0,-0.00010075686968308962,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15078.874526023865,399000,100,26.46086080969678,nan,nan,120.0,-9.746649987521839e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15116.37626004219,400000,100,26.461368327893393,nan,nan,120.0,-9.839068050171651e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15153.847996711731,401000,100,26.461925715964284,nan,nan,120.0,-0.00010698095360754056,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15191.182781219482,402000,100,26.46271891988447,nan,nan,120.0,-9.961157757475637e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15228.74647450447,403000,100,26.46311045197916,nan,nan,120.0,-0.00010005169580104223,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15266.463205575943,404000,100,26.4632347754549,nan,nan,120.0,-8.930025879358539e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15304.159941196442,405000,100,26.46339306150365,nan,nan,120.0,-8.0745235157067e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15342.174679279327,406000,100,26.463002050702187,nan,nan,120.0,-8.044069150191956e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15380.118411064148,407000,100,26.462735144302425,nan,nan,120.0,-8.52442417171484e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15417.946147441864,408000,100,26.46266863940857,nan,nan,120.0,-8.827283152289977e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15455.681886672974,409000,100,26.462759973901242,nan,nan,120.0,3.553008499895372e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15493.653618335724,410000,100,26.46244779312685,nan,nan,120.0,9.22675994503952e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15531.0237865448,411000,100,26.46316209727701,nan,nan,120.0,9.163586360972476e-05,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15568.716517686844,412000,100,26.463324676247222,nan,nan,120.0,0.00012556432486479752,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15606.179574489594,413000,100,26.463875929962015,nan,nan,120.0,0.00012775170220325594,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15643.64131140709,414000,100,26.464426776272216,nan,nan,120.0,0.00013973806202616901,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15681.454048633575,415000,100,26.46438262121245,nan,nan,120.0,0.00014996353710503785,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15719.359781742096,416000,100,26.46418211530348,nan,nan,120.0,-0.00034766014596297577,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
15756.793530225754,417000,100,26.464775285662164,nan,nan,120.0,-0.00033960162532302717,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
